lat,lon,wait
41.33777143684404,-8.559564113617222,10.0
55.679012054187,13.179624080618,5.0
45.79584986251211,16.01132155701731,20.0
50.96505940136062,4.836385488510115,10.0
42.56141812064568,9.441073179241506,20.0
43.61505545526093,3.820261582732201,20.0
49.30314281808158,14.137830376623263,38.0
44.82057350558297,34.80704590082072,60.0
47.61987981948454,6.848682761192323,60.0
51.71892427696047,33.87908184527977,45.0
45.59589215376796,-123.94712305066868,15.0
47.853649293310625,-1.6790046393879232,10.0
69.94988720211721,23.15725708007825,180.0
50.9699002604568,11.8577241897583,20.0
60.28598253239845,25.330177307131493,13.333333333333334
47.31021667410426,7.847238065083236,60.0
52.247786988237785,20.846963167191074,5.0
55.296627846658076,24.077012032270677,15.0
41.82917393012294,44.771570205691454,1.0
52.97610655556307,6.650728225708557,5.0
48.4608885126222,22.718124508858672,23.0
-42.469544410565284,171.19000339510376,15.0
51.30461110863943,22.433747291565297,20.0
63.366544847764,25.589183807374624,5.0
31.160811921094613,35.364270658492565,30.0
55.02065278696927,73.10492634773256,20.0
46.22757964713114,14.420615673064669,38.0
51.864474507676434,8.31194365024413,15.0
55.87755902650311,49.26286482810906,5.0
51.176245607959146,16.06251942158044,40.0
60.977175743485624,25.66821422576885,15.0
32.78729613670275,35.49194076538131,15.0
53.11877624743,8.2582211494406,45.0
65.73273811318202,24.58611238614563,5.0
42.227526769048026,1.737990975379944,10.0
59.89560255237113,10.802809238434484,30.0
52.462914439197,-1.9988277554512,20.0
52.964683151874446,5.933033466339079,15.0
58.590826112453,-3.5157752036217,10.0
58.804884754653116,-122.720133781443,300.0
48.1218933302018,17.0584738254547,16.0
50.05170051739146,8.57435488700889,5.0
49.4094151295992,8.3415412902832,47.0
63.43066346259183,10.488231182098389,12.5
51.229103664295,4.0620317461091,20.0
42.92891258250411,-2.6472887992858,30.0
51.6776581260446,5.29286742210388,12.0
48.17611659381131,17.06400634855581,110.0
39.58373425329379,46.502670446580886,45.0
38.79271507036265,30.53921127319376,15.0
57.56423577729035,-6.3663003444671995,45.0
57.690763065437686,14.158176213953954,87.5
54.03641254327167,18.674577713012592,141.0
42.458458822547406,18.49105950281721,75.0
51.78698780494046,5.654984951019344,7.0
50.71422508610712,11.316784858702247,10.0
-42.0707157077556,171.368423938777,240.0
50.82685022284216,1.7017951011657673,60.0
37.19245903053468,-3.7093277385135464,180.0
43.894775160305265,22.290229181429552,30.0
51.99148981444111,6.244289057794958,2.0
-31.75814359209152,-55.99374389648399,1.0
52.2354235388807,6.18031919002533,7.0
61.058812697305164,5.515316627920137,5.0
57.13890131729914,9.943916434251925,75.0
57.77405432841949,14.199038386346395,20.0
63.59324441593998,27.175447583197165,20.0
51.2814609614452,9.40627098083496,8.0
36.783466281159,-5.1155529210368,45.0
45.622792788962,20.03635922787,10.0
40.64108528331733,-8.630950426186416,30.0
51.742549461489,18.052339553833,33.0
48.404437625868,-3.43127994537,30.0
51.3956012454107,16.21950888633721,30.0
46.5317052513474,24.5504522323608,23.0
-28.801768609226862,153.2621156572594,10.0
33.220712518658786,35.57385262098441,15.0
51.01005449263946,-1.4566783905044653,5.0
51.74643178756503,8.697982411016369,30.0
47.920397979648975,8.671704494965804,10.0
52.86613432204116,22.013576030731205,10.0
64.86399300423683,25.51531791687012,10.0
45.75901785827493,14.196641445157248,10.0
56.03915788150399,12.695359826090034,11.333333333333334
42.285857971699166,18.854237437249246,13.0
50.679661229870455,13.119823426010063,18.0
46.75216036578968,23.523888230327344,16.0
54.26946930987403,28.69196319579913,20.0
28.10240267781665,-16.731760202351328,35.0
49.30168766797876,14.139058828354804,5.0
51.413062937550656,21.202291488647933,10.0
50.759351286325725,3.201359152794124,25.0
42.556462856455674,2.0088779926300053,30.0
54.0781053964147,-4.64804291725159,20.0
48.39409170753353,11.072384702872291,30.0
45.5522560021167,10.7858670651904,120.0
55.14709309626864,25.287498612241627,5.0
49.20821987689752,14.213199496274994,15.0
56.000304045902,-4.5986495017972,8.0
47.765021407794116,20.392564773559567,360.0
47.62749795938009,20.748216449644527,3.0
37.505498272884,-2.7685237711341,150.0
61.19241109871905,28.776115892745974,75.0
52.711664320191446,5.02827286720276,30.0
51.21211284827274,19.48718512058401,5.0
54.004616105204,24.017910652169,33.0
40.63547491534589,43.137557744977684,30.0
48.55645645578895,8.963577389280157,5.0
38.177312402961,-3.7008690828424,660.0
48.71725802924463,2.253895779495845,36.0
51.02959155966291,13.730765581131532,26.0
47.36573883362478,8.781163930892388,5.0
41.1824653409659,-8.66065979003906,13.0
31.53811256018892,-9.544490814209688,150.0
-34.9124430658822,-54.87293248336615,4.0
41.466759870117905,1.9686567783360533,40.0
15.9281861422617,108.12391161918642,5.0
47.67041989496113,23.71878290176552,8.0
48.53844713183277,7.717055442863058,13.0
44.72464389464126,-0.5276917454725322,57.5
41.998112886245785,21.013099193573183,15.0
48.1291694211519,17.0924735069275,45.0
45.401140517575996,10.974860191346528,30.0
48.12611900924499,0.6230320930479424,10.0
47.89184883259161,6.9821205139159535,20.0
64.53123528129152,12.406722371777693,30.0
54.0917934881535,9.92988109588623,18.0
-4.103223338340189,-81.03333985805153,45.0
52.36673341929866,6.441945075988745,4.0
53.4192516985593,-7.98259735107422,20.0
46.16616191250495,19.95926678180695,25.0
54.11342428206235,12.19318056106541,20.0
50.25118770519311,19.00356674194293,10.0
59.128416356193505,11.273472547531826,20.0
42.362506002644,-7.8641030550039,120.0
43.68889596881847,1.2276771068573886,10.0
18.967656154646782,-70.41377015411854,15.0
43.28490294433225,17.03140819072877,22.5
-24.85632330688458,-65.44925384155303,60.0
50.3612085919919,30.4446870088577,136.0
52.93595761795306,1.2660214304921509,10.0
55.55467703953435,12.954038609836063,75.0
43.233977923997,21.57880926086,10.0
45.916036524790776,6.86851823329957,60.0
50.24484839848917,15.798415482047606,5.0
39.978929112247215,-8.131869792937719,10.0
53.281612846961515,-9.032407329614218,5.0
51.863507201960346,16.57340490818161,13.0
42.805757582777,10.206115246391,5.0
40.65139628870884,-8.621697485446845,10.0
48.338666975154794,16.464619338512424,60.0
48.11307281734,11.6161623,12.5
52.210522678965994,22.731076866387667,10.0
57.4209015523688,25.9162759780884,90.0
52.308947883243405,20.927568912509408,11.0
52.9761418488313,18.5674095153809,14.0
46.7499621239687,17.5599932670593,45.0
45.695857890467614,4.980849266052209,120.0
49.91149740703799,14.719810724257346,5.0
44.015317709072775,22.888405323028564,10.0
48.1231896383969,16.4383363723755,237.5
68.35083871079607,18.8313764333725,5.0
48.033434718461,16.338051795688,278.0
49.43346816449178,2.124870657921204,1.0
52.25366805397432,6.199537754058677,2.0
50.9551692901059,1.90919637680054,30.0
19.186167509295693,-69.83342796564104,20.0
53.41009008132621,6.1952757239344365,10.0
51.49264665779711,9.876333475112109,23.0
47.110228492386845,8.234148859977637,125.0
47.8647631591059,11.7954057455063,33.0
31.029539256489382,-6.581593751907349,1.0
29.570018495801516,34.96491730213166,5.0
9.731750131058755,-75.50851821899415,60.0
50.8592160632212,5.71392059326172,33.0
23.492933028889727,120.39595127105714,15.0
48.50630223879568,2.6066865921022195,10.0
51.9291702140848,10.1441788673401,1.0
67.28328376471536,14.55516278743744,30.0
47.1676178763417,9.510819911929502,10.0
58.716173192978,29.841815471649,30.0
23.09617964647922,113.48092460632957,10.0
37.876105711533,-4.7663743162615,130.0
47.47309463286542,19.09635508060699,60.0
49.512480755826,18.978661108119,300.0
52.172027090272,17.380208015126,5.0
46.75299663231257,3.140260657353249,60.0
37.938720861375586,32.51164213618722,5.0
42.58501008562085,-2.8467378616334886,10.0
40.11030671017126,43.629229664799524,1.0
47.72245046262219,20.315164923670743,5.0
47.906855686223,11.717600962584,25.5
-40.55381160832592,175.20922064781192,5.0
46.17376209634159,14.568665564060845,30.0
33.524264242725806,55.04228496551353,45.0
-44.734229267069274,170.47081196305868,60.0
58.59791256573463,-3.531500458717404,1440.0
31.815561618503626,35.02416247128948,15.0
46.25337302054,15.618833541871,10.0
42.07393442165261,-88.3355153798845,15.0
52.60309955765378,6.408965110778708,1.0
63.937582403103775,11.421358823774892,10.0
47.46574651535805,19.104624986649213,60.0
46.28703233691065,-81.784894824027,156.5
35.449811599257444,-120.91765379905117,45.0
40.32497817982322,-3.5198736190796467,8.0
39.732822943518556,37.02071571350183,43.0
46.42743477982096,20.345143318177254,10.0
48.17878448820398,13.746374444350002,39.0
48.112022089936,-1.5829793213573,29.0
40.72061199523157,22.72954130172774,15.0
46.6976990315292,-71.3000893592834,10.0
49.85079260600903,6.1149086952212945,20.0
57.1946453666298,22.5697803497314,13.0
47.71273968088569,17.678877353668813,13.0
48.553699191884,-3.1253315409744,10.0
42.17547854700076,-74.02658915516919,15.0
46.51138939040228,15.083073019986179,30.0
44.73664362136822,20.33657312393189,10.0
55.16501842106134,10.539074331523098,20.0
54.31694276902148,10.110740303994305,20.0
52.079209291128,8.2484632730484,20.0
44.22648901431095,17.909200787544254,10.0
43.54759436312199,-5.931303441966521,5.0
47.6525139265185,9.483688116073818,11.0
53.770310850011,83.651134011707,20.0
45.55877968854792,5.895697116851576,8.0
43.8642996808783,3.31267833709717,18.0
50.26609615879783,19.015073418613383,45.0
-16.489551555353,-68.209489345547,15.0
53.274799,-8.998522,39.0
48.177192212625,15.557091738985,90.0
40.38346413688717,-5.76771521568289,120.0
-19.317964372698412,146.81777497432665,60.0
-34.270374583120635,115.09888136386222,10.0
48.4113463629601,10.4404610395432,11.0
62.11872501675254,8.868428681521266,50.0
60.2081838545239,24.8995685577393,21.5
47.036599368003856,-0.9059965610504152,20.0
50.82723174437993,15.524854659979614,15.0
48.023062903133116,17.324783747317273,5.0
52.20038091986049,5.778644546367295,20.0
48.15969872629013,23.3007864952181,45.0
55.825084561678466,21.123692035673734,45.0
45.419385629123724,10.98212516861106,56.666666666666664
49.91863712631278,10.859813690184694,10.0
48.8162691968932,2.3601347208023076,20.0
48.4614539197051,8.43477487564087,120.0
49.2100629871265,8.124507665634157,15.0
45.4441232780122,4.4290471076979925,90.0
40.50230175355662,25.603431701659968,5.0
45.998392740793896,1.854368624267622,10.0
45.31080711099,19.831014670101,10.0
48.670407104063685,5.801583766937192,30.0
47.620865133464854,17.677117288112644,20.0
51.67047611521525,33.952252507206886,110.0
51.1093084909013,16.929674148559574,15.0
42.360870043896455,1.4520707130433463,25.0
45.82959520074944,13.331421017646791,10.0
54.219610778684334,16.078816294671796,15.0
43.696267016442,10.386965338589,30.0
47.39394105668287,0.7035788297652732,35.0
46.878414915799,7.5424607993007,5.0
38.9050734447312,-6.364492535591468,45.0
60.640533333674675,17.139333575960574,48.0
50.81291454557942,16.231814861297472,10.0
45.04683979879203,19.10669878665842,15.0
45.91875528486254,-111.60173034668641,15.0
48.08110518365864,16.266627182189954,60.0
49.40095936576629,32.012295251656724,15.0
40.28830762770825,22.53478288650513,80.0
41.85728792769137,20.62149065961954,0.0
59.43241496858803,24.787310123909847,20.0
40.18746613589009,44.606568217277534,5.0
50.870704176559535,4.304718017578198,15.0
50.70821901977786,24.154808092116905,38.0
46.86140565532835,17.67288541959923,15.0
50.969022188567,1.8754413130866,180.0
58.045749759331336,56.02057242393532,20.0
-22.492549275385,-68.92563914946,23.0
43.26834141865978,-2.2719712049865826,10.0
51.0797458759402,13.7395338714123,35.0
57.65322797272399,11.903576141455828,10.0
12.308591124784812,-69.14029955863954,45.0
51.034701531851,3.63870620727539,9.0
48.05096568538403,-0.764874815940857,10.0
57.02047909307621,10.00744307041052,5.0
51.17824691846932,-1.779913365840815,20.0
49.402882439701585,14.805871129036992,10.0
51.86402729700526,6.243633270264181,10.0
52.775132316523,6.1688898211263,9.0
44.15140890554656,19.69203615188384,10.0
50.91554133327853,10.54892253875743,5.0
45.8424747361361,3.16154658794403,29.0
49.2553275008188,4.02079224586487,145.0
42.059111378038544,20.654627323153296,5.0
61.13268356900488,21.54280328750506,15.0
64.7366413955768,20.98388671875,30.0
58.59389300934436,-3.4971628189086608,15.0
56.2448164637171,-4.2232346534729,10.0
53.7414900628326,-0.281258145114407,6.0
64.06072406280649,20.848472714424137,45.0
43.761831378950816,15.781353950500614,20.0
52.704905541584935,6.209250415191743,7.0
46.53420657925455,15.645415782929325,105.0
44.958714637683,14.410248041235,45.0
34.61206746689519,-120.18935894968068,5.0
51.5393622057042,4.79498505592346,5.0
38.378970866864485,31.438869237899784,20.0
48.19010110727911,16.294708601392955,5.0
55.46247524402475,11.56465530395508,10.0
43.08270837132293,25.588246438370597,85.0
20.526276926433397,-13.011629942550233,120.0
48.068538653428,7.3782634045846,23.0
-33.27061806376647,-58.0143824852333,90.0
55.36360961828218,11.228982210159304,30.0
52.060413281152,5.2121477884173,5.0
44.42223764282117,27.37577104568062,30.0
49.85811102337223,18.26191985606999,54.0
51.4096799664386,0.14431357383728,53.0
61.8235231392582,34.2152774333954,18.0
49.00812918874072,21.250237703329738,20.0
-26.703196640686137,-60.749010801318526,15.0
41.207333557728504,47.16506958007943,10.0
52.2299811581569,6.83804512023926,5.0
53.116460760682656,20.39788545407168,15.0
52.0108403307783,4.37697887420654,10.0
40.767912032245,29.423290491326,6.0
47.592522528244345,19.08646845817537,5.0
45.70469577937001,13.846887946126936,52.0
40.68547719236882,-8.558220326900317,5.0
48.78709974820025,18.629538059234363,5.0
49.635164827185406,5.970090866089002,44.333333333333336
51.6854545250677,5.89237332344055,20.0
58.188241876001335,-6.699527263641313,1.0
49.22074733617498,17.714271783828988,5.0
50.86809739431331,-119.58630180358742,30.0
47.91877241482662,-2.361792325973919,10.0
32.7422905103645,-16.736081267193466,5.0
43.6533572509194,3.52144002914429,30.0
48.742539543109466,16.867069244384506,20.0
40.332032548358676,20.678966381720397,110.0
48.72237156746577,15.410307884217806,10.0
69.97580310480107,23.319262504582046,45.0
46.08454310921039,14.039784908296536,20.0
46.0160576403255,4.037848949432402,10.0
50.877328559856,7.94478893280029,20.0
67.14091790220552,20.71256303786901,15.0
38.51991402654,-8.9029876752806,45.0
45.559196330304694,-123.91392588615419,5.0
33.27605996308565,35.576508493425386,5.0
60.87747295920111,6.837833762169724,20.0
-51.71363185127778,-72.48125052452176,60.0
53.2130747827469,-4.18141096830368,10.0
41.772855983366405,19.629164636135105,10.0
53.485501926850255,49.51649292092042,40.0
48.579638054312,18.8740503787994,20.0
51.604505472904535,-3.3360980451107025,10.0
49.00819252710761,12.063012003902976,15.0
47.87953883458312,10.892192512750414,30.0
39.9041234040609,28.1641173362732,10.0
49.32385655621654,-124.4390956210816,30.0
64.46874980012741,12.313083722721483,30.333333333333332
49.0169234081314,17.66344142769939,5.0
50.84792206526454,5.711364984512211,14.0
45.48721535661916,10.303102970122085,4.0
39.8484599122059,32.8105938434601,3.5
39.864025295274885,20.017862920773158,5.0
42.84425820500845,41.673086681371714,10.0
23.119959736226797,121.21212364970354,2.0
49.552043120812414,17.18348944187459,25.0
56.6580251042155,12.906939983367922,50.0
44.57027212025,6.0832076669904,20.0
49.455471357968,-1.4930105840096,10.0
44.535548345829476,7.760666012763978,5.0
52.7096398216818,25.38679504394617,5.0
50.93911219409087,4.736953601585066,30.0
45.4652215269022,8.655883312226065,150.0
52.41010647457014,5.891040802001962,5.0
45.770962128635084,12.99827682971894,80.0
60.490713309361944,22.280842065812163,45.0
50.91201066624058,11.843597531316512,15.0
43.754161672172,28.571734010619,35.0
59.378669227851,28.573726654057,15.0
49.492428295851,16.588108777742,60.0
51.34517325526421,19.11665940284749,10.0
50.966469895083144,1.8626069426537593,25.0
-0.9596008446758857,-80.68150377273305,90.0
36.943616614437865,30.827911496167793,15.0
50.8717468486401,-1.253999233245744,5.0
50.1138980730826,8.64872932434082,70.0
51.79953188722075,-0.04443731967324447,120.0
56.9496554723143,23.1115865707397,13.0
50.01447201193606,19.928585529328146,10.0
44.481354917047646,4.763461589813478,11.5
54.87035937687745,73.27496230602263,30.0
51.53253203464615,7.86107504367861,25.0
53.4842024615732,10.0250029563904,42.0
56.683750583335,22.471128702292,45.0
52.260590012566,7.849021196326,65.0
49.32247644165124,11.041471110839522,18.0
53.858136736918304,23.004778861996176,33.0
48.01950744527709,-4.083064556121782,5.0
50.99392291428583,5.502485275268501,3.0
46.3683656517289,14.114298820495607,6.5
33.331339827436686,55.10451221466011,30.0
60.90758157061627,7.189347982406359,20.0
50.01246573261718,21.03043369170031,5.0
46.60889357887418,19.839173555374146,360.0
48.146648989623976,7.187586665153737,20.0
48.18174394585936,16.445137590923544,77.66666666666667
43.48659890525467,-110.7622096538406,53.0
48.085479760539066,17.099010586739748,10.0
44.74379216814908,-0.7041088342670253,23.0
49.9945810718599,8.23644161224365,15.0
44.136057183168305,4.796356201172147,79.5
47.15145268691,18.434418886971,14.0
50.40670236875016,11.775807380675555,30.0
46.82054649849972,1.684185695648155,90.0
45.872042030740374,4.509746074676499,13.333333333333334
46.531828693204496,11.490980923175002,75.0
47.83867654799518,8.98924015612602,5.0
57.33138043424442,24.458656516910395,85.0
50.8711135504276,4.29228007793427,28.0
51.4917064472456,5.36348193883896,52.0
55.78211519412608,24.366289615630123,30.0
43.314940952705605,-79.80914211273357,45.0
52.1177851657757,23.8556098937988,60.0
46.1165635257059,11.089657545089723,3.0
45.197883856721575,-81.55538872703573,0.0
51.68397969712848,5.292784022731871,7.0
52.234393837989316,6.21466541290282,4.0
51.06684233422422,-113.93531387747684,5.0
70.18952668966699,-148.43762254715247,30.0
51.92951778542187,4.454878807068234,10.0
53.3007229311029,-2.4025297164917,387.0
47.10072782136796,8.450511932373114,60.0
52.06032136423388,11.58832633495318,10.0
48.04764153718719,19.044057369233865,30.0
46.466910277612,16.981739043866,20.0
46.0971026222486,5.96422433853149,5.0
46.05693253272107,23.573716962891105,29.0
55.86622456886805,26.502422332762254,30.0
56.8230514403738,-5.09184873103994,30.0
50.478203453613,8.9023634173957,15.0
37.09484286356227,22.344158892891173,130.0
42.220123557468334,20.74679553508759,30.0
53.906590090798,10.68977826833134,20.0
48.99429448397415,12.062766912216418,120.0
37.16216371117547,38.836635589604555,20.0
50.420403439797,7.2616066932671,13.0
40.956984602789696,-5.709019660947795,5.0
58.0311709756164,7.481204509735136,60.0
52.1276857353258,10.0509345531464,30.0
48.054956214724,0.25457948093345,7.0
39.73018056317918,-105.17237341403796,85.0
44.594333409706,-69.617493510247,5.0
54.580784442438855,100.55698494169361,45.0
43.10501345381716,17.349137306211396,180.0
42.49334525887407,27.44999543841248,5.0
47.979466218705696,-4.122664690017831,5.0
48.81472407228952,16.624923825269086,14.0
45.6485033828385,5.12016534805298,13.0
37.087300206221485,-8.91110026283236,15.0
52.04521049117617,4.335490100083751,5.0
50.08082501856,19.772931575367,27.0
52.1073189994199,6.22052818536758,5.0
-42.44526357133786,171.2166162729233,15.0
20.29416501743677,104.61987912654878,300.0
52.5049456540631,6.12614929676056,11.0
6.1588572479934,-75.518401619232,30.0
49.31554482941268,14.164078474043446,20.0
51.03827889728245,3.736459314823172,15.0
-44.698120877268856,169.17628490366042,5.0
54.92538811773482,9.781434774402195,10.0
51.0383244348067,3.73641908168793,15.0
-33.645558948296845,150.04774832725334,15.0
49.48268457314756,-117.2929179097297,10.0
55.71429055895665,9.54576516151319,5.0
52.97248860959723,-9.423128128051074,35.0
53.37662160423642,14.692055225373794,121.0
48.263141253803866,2.7220344543457036,37.0
48.77211167868935,7.240513801574723,13.0
46.51693264537474,6.607192859058363,30.0
51.91125482907872,13.79641977376245,7.0
45.569607317213574,6.740845084190383,5.0
49.162080790445,16.660818099973,86.0
50.880993106764,4.4370250697351,10.0
51.42396223828283,6.497981786727591,20.0
23.9686856334233,-15.6692504882812,10.0
51.59457208368554,-3.3224544525147284,60.0
54.3046058922989,23.1151914596558,15.0
46.7553723511677,23.5960042476654,21.0
46.513347391237446,6.682224750518836,5.0
55.332436420881,10.740516275174858,20.0
48.81119146285589,29.369231700897696,5.0
49.388690169523045,12.145565986634045,20.0
46.621449865526486,13.860565066339781,15.0
43.253936881115,27.42663741114,5.0
43.21330087886899,0.11189424991444122,5.0
52.10004621898849,113.4381506443061,30.0
42.648817619685225,25.803840637205994,53.0
39.21408081519413,-2.1751186524025674,30.0
49.691349679426,19.182048976425,3.0
50.71824303138251,6.118739471091813,45.0
50.8550073470453,16.346172124600198,5.0
44.28934867099756,2.5533428192137486,30.0
-37.89585207789423,175.49082040786746,15.0
45.7411216138681,10.099890232086183,30.0
43.567712177795,3.834471344951,21.666666666666668
51.25825499554533,17.044345794455303,5.0
50.5944322241399,15.1419630646706,5.0
54.94558941291091,23.87635946273804,10.0
48.894127054567,17.297483682634,15.0
46.28470386824277,13.89253543177385,8.0
46.533304727732734,11.491621429807793,15.0
47.669462608719,16.617747187391,13.0
48.63554937995,2.149485048101,27.0
51.35928448817294,4.6370598077768586,15.0
50.79692677592939,0.05539083481038981,15.0
40.9487739981659,-5.64940810203552,105.0
